BSC名称,MSC,基站索引,基站名称,小区索引,小区CI,小区名称,网络类型,经度,纬度,覆盖类型
ANK-HBSC-6000-019,XAGS30/41,44,安康石泉迎丰镇香炉沟村HG-AKF167,32,51677,安康石泉迎丰镇香炉沟村HG-AKF167-0,GSM,108.411843,33.17549,宏站
ANK-HBSC-6000-019,XAGS30/41,44,安康石泉迎丰镇香炉沟村HG-AKF167,420,51678,安康石泉迎丰镇香炉沟村HG-AKF167-1,GSM,108.411843,33.17549,宏站
ANK-HBSC-6000-019,XAGS30/41,44,安康石泉迎丰镇香炉沟村HG-AKF167,421,51679,安康石泉迎丰镇香炉沟村HG-AKF167-2,GSM,108.411843,33.17549,宏站
ANK-HBSC-6000-007,XAGS29/56,17,石泉永红村HG-AKM297,35,52974,安康石泉永红村HG-AKM297-0,GSM,108.220277,32.927222,宏站
ANK-HBSC-6000-007,XAGS29/56,28,安康石泉县永红村拉远HG-AKM297,34,52975,安康石泉永红村HG-AKM297-5,GSM,108.217222,32.935,宏站
ANK-HBSC-6000-007,XAGS29/56,28,安康石泉县永红村拉远HG-AKM297,359,973,安康石泉永红村拉远HG-AKM297-6,GSM,108.217222,32.935,宏站
ANK-HBSC-6000-007,XAGS29/56,28,安康石泉县永红村拉远HG-AKM297,360,52973,安康石泉永红村拉远HG-AKM297-7,GSM,108.217222,32.935,宏站
ANK-HBSC-6000-007,XAGS29/56,10,安康石泉熨斗HG-AK204,38,52040,安康石泉熨斗HG-AK204-0,GSM,108.1575,32.79638889,宏站
ANK-HBSC-6000-007,XAGS29/56,10,安康石泉熨斗HG-AK204,39,52041,安康石泉熨斗HG-AK204-1,GSM,108.1575,32.79638889,宏站
ANK-HBSC-6000-007,XAGS29/56,10,安康石泉熨斗HG-AK204,40,52042,安康石泉熨斗HG-AK204-2,GSM,108.1575,32.79638889,宏站
ANK-HBSC-6000-007,XAGS29/56,2,安康石泉佛坪岭HG-AK197,8,51977,安康石泉熨斗金星村拉远HG-AK197-7,GSM,108.198055,32.822777,宏站
ANK-HBSC-6000-007,XAGS29/56,2,安康石泉佛坪岭HG-AK197,143,51978,安康石泉熨斗金星村拉远HG-AK197-8,GSM,108.198055,32.822777,宏站
ANK-HBSC-6000-007,XAGS29/56,2,安康石泉佛坪岭HG-AK197,144,51979,安康石泉熨斗金星村拉远HG-AK197-9,GSM,108.198055,32.822777,宏站
ANK-HBSC-6000-007,XAGS29/56,43,安康石泉熨斗拉远HG-AK204,103,52048,安康石泉熨斗镇茨林村拉远HG-AK204-8,GSM,108.178611,32.804444,宏站
ANK-HBSC-6000-007,XAGS29/56,43,安康石泉熨斗拉远HG-AK204,112,52049,安康石泉熨斗镇茨林村拉远HG-AK204-9,GSM,108.178611,32.804444,宏站
ANK-HBSC-6000-007,XAGS29/56,43,安康石泉熨斗拉远HG-AK204,145,2048,安康石泉熨斗镇高兴村拉远HG-AK204-8,GSM,108.146666,32.826111,宏站
ANK-HBSC-6000-007,XAGS29/56,43,安康石泉熨斗拉远HG-AK204,146,2049,安康石泉熨斗镇高兴村拉远HG-AK204-9,GSM,108.146666,32.826111,宏站
ANK-HBSC-6000-007,XAGS29/56,16,安康石泉熨斗镇刘家湾村HG-AKM755,42,57557,安康石泉熨斗镇刘家湾村HG-AKM755-0,GSM,108.18,32.783611,宏站
ANK-HBSC-6000-007,XAGS29/56,16,安康石泉熨斗镇刘家湾村HG-AKM755,134,57558,安康石泉熨斗镇刘家湾村HG-AKM755-1,GSM,108.18,32.783611,宏站
ANK-HBSC-6000-007,XAGS29/56,16,安康石泉熨斗镇刘家湾村HG-AKM755,135,57559,安康石泉熨斗镇刘家湾村HG-AKM755-2,GSM,108.18,32.783611,宏站
ANK-HBSC-6000-007,XAGS29/56,0,安康石泉熨斗镇奇建村HG-AKF055,99,50557,安康石泉熨斗镇奇建村HG-AKF055-0,GSM,108.197777,32.796111,宏站
ANK-HBSC-6000-007,XAGS29/56,0,安康石泉熨斗镇奇建村HG-AKF055,100,50558,安康石泉熨斗镇奇建村HG-AKF055-1,GSM,108.197777,32.796111,宏站
ANK-HBSC-6000-007,XAGS29/56,0,安康石泉熨斗镇奇建村HG-AKF055,101,50559,安康石泉熨斗镇奇建村拉远HG-AKF055-2,GSM,108.197911,32.79988,宏站
ANK-HBSC-6000-019,XAGS30/41,26,石泉栈房道班HG-AK083,77,50830,安康石泉栈房道班HG-AK083-1,GSM,108.131388,33.280555,宏站
ANK-HBSC-6000-019,XAGS30/41,26,石泉栈房道班HG-AK083,284,50832,安康石泉栈房道班HG-AK083-2,GSM,108.131388,33.280555,宏站
ANK-HBSC-6000-019,XAGS30/41,26,石泉栈房道班HG-AK083,285,50833,安康石泉栈房道班HG-AK083-3,GSM,108.131388,33.280555,宏站
ANK-HBSC-6000-019,XAGS30/41,31,安康石泉长安坝HG-AK537,74,55371,安康石泉长安坝HG-AK537-0,GSM,108.273611,33.021944,宏站
ANK-HBSC-6000-019,XAGS30/41,31,安康石泉长安坝HG-AK537,80,55372,安康石泉长安坝HG-AK537-1,GSM,108.273611,33.021944,宏站
ANK-HBSC-6000-007,XAGS29/56,11,安康石泉长阳HG-AK180,1,51800,安康石泉长阳HG-AK180-0,GSM,108.264166,32.858333,宏站
ANK-HBSC-6000-007,XAGS29/56,11,安康石泉长阳HG-AK180,2,51801,安康石泉长阳HG-AK180-1,GSM,108.264166,32.858333,宏站
ANK-HBSC-6000-007,XAGS29/56,11,安康石泉长阳HG-AK180,131,51802,安康石泉长阳HG-AK180-2,GSM,108.264166,32.858333,宏站
ANK-HBSC-6000-019,XAGS30/41,200,安康石泉珍珠河HG-AK123,81,51230,安康石泉珍珠河HG-AK123-0,GSM,108.244567,33.049398,宏站
ANK-HBSC-6000-019,XAGS30/41,200,安康石泉珍珠河HG-AK123,82,51231,安康石泉珍珠河HG-AK123-1,GSM,108.244567,33.049398,宏站
ANK-HBSC-6000-019,XAGS30/41,200,安康石泉珍珠河HG-AK123,210,51233,安康石泉珍珠河HG-AK123-2,GSM,108.244567,33.049398,宏站
ANK-HBSC-6000-019,XAGS30/41,8,安康石泉万昆小区HG-AKF067,147,50680,安康石泉珍珠泉大酒店HG-AKF067-3,GSM,108.240833,33.044771,宏站
ANK-HBSC-6000-019,XAGS30/41,69,安康石泉职业中学HD-AKM295,172,52954,安康石泉职业中学HD-AKM295-0,GSM,108.2233333,33.05444444,宏站
ANK-HBSC-6000-019,XAGS30/41,69,安康石泉职业中学HD-AKM295,173,52955,安康石泉职业中学HD-AKM295-1,GSM,108.2233333,33.05444444,宏站
ANK-HBSC-6000-019,XAGS30/41,69,安康石泉职业中学HD-AKM295,174,52956,安康石泉职业中学HD-AKM295-2,GSM,108.2233333,33.05444444,宏站
ANK-HBSC-6000-007,XAGS29/56,12,安康石泉中坝HG-AK251,36,52510,安康石泉中坝HG-AK251-0,GSM,108.160833,32.929166,宏站
ANK-HBSC-6000-007,XAGS29/56,12,安康石泉中坝HG-AK251,37,52511,安康石泉中坝HG-AK251-1,GSM,108.160833,32.929166,宏站
ANK-HBSC-6000-007,XAGS29/56,12,安康石泉中坝HG-AK251,151,52519,安康石泉中坝HG-AK251-2,GSM,108.160833,32.929166,宏站
ANK-HBSC-6000-019,XAGS30/41,39,安康石泉中池HG-AK367,55,53670,安康石泉中池HG-AK367-0,GSM,108.3836111,33.01055556,宏站
ANK-HBSC-6000-019,XAGS30/41,39,安康石泉中池HG-AK367,88,53671,安康石泉中池HG-AK367-1,GSM,108.3836111,33.01055556,宏站
ANK-HBSC-6000-019,XAGS30/41,39,安康石泉中池HG-AK367,267,53673,安康石泉中池HG-AK367-2,GSM,108.3836111,33.01055556,宏站
ANK-HBSC-6000-019,XAGS30/41,34,安康石泉茨坪村HG-AKM524,176,55245,安康石泉中池镇夹丰村拉远HG-AKM524-0,GSM,108.361388,33.070277,宏站
ANK-HBSC-6000-019,XAGS30/41,34,安康石泉茨坪村HG-AKM524,286,55246,安康石泉中池镇夹丰村拉远HG-AKM524-1,GSM,108.361388,33.070277,宏站
ANK-HBSC-6000-019,XAGS30/41,34,安康石泉茨坪村HG-AKM524,287,55247,安康石泉中池镇夹丰村拉远HG-AKM524-2,GSM,108.361388,33.070277,宏站
ANK-HBSC-6000-019,XAGS30/41,79,安康石泉中池镇街道HG-AKF346,207,3460,安康石泉中池镇街道HG-AKF346-0,GSM,108.388365,32.998848,宏站
ANK-HBSC-6000-019,XAGS30/41,79,安康石泉中池镇街道HG-AKF346,208,3461,安康石泉中池镇街道HG-AKF346-1,GSM,108.388365,32.998848,宏站
ANK-HBSC-6000-019,XAGS30/41,79,安康石泉中池镇街道HG-AKF346,209,3462,安康石泉中池镇街道HG-AKF346-2,GSM,108.388365,32.998848,宏站
ANK-HBSC-6000-019,XAGS30/41,167,安康石泉左溪HG-AK703,261,57030,安康石泉左溪HG-AK703-0,GSM,108.115,33.073888,宏站
ANK-HBSC-6000-019,XAGS30/41,167,安康石泉左溪HG-AK703,117,57031,安康石泉左溪HG-AK703-1,GSM,108.115,33.073888,宏站
ANK-HBSC-6000-019,XAGS30/41,167,安康石泉左溪HG-AK703,291,57032,安康石泉左溪HG-AK703-2,GSM,108.115,33.073888,宏站
ANK-HBSC-6000-019,XAGS30/41,30,石泉左溪二站HG-AKM751,272,57516,安康石泉左溪二站HG-AKM751-1,GSM,108.097222,33.080555,宏站
ANK-HBSC-6000-019,XAGS30/41,30,石泉左溪二站HG-AKM751,273,57519,安康石泉左溪二站HG-AKM751-2,GSM,108.097222,33.080555,宏站
ANK-HBSC-6000-016,XAGS30/41,80,安康市国税局HG-AKM452,237,54524,安康市国税局HG-AKM452-0,GSM,109.005,32.67916667,宏站
ANK-HBSC-6000-016,XAGS30/41,80,安康市国税局HG-AKM452,238,54525,安康市国税局HG-AKM452-1,GSM,109.005,32.67916667,宏站
ANK-HBSC-6000-016,XAGS30/41,80,安康市国税局HG-AKM452,20,54526,安康市国税局HG-AKM452-2,GSM,109.005,32.67916667,宏站
ANK-HBSC-6000-017,XAGS30/41,6,安康市汉滨区山水上城HD-AKF281,218,52817,安康市汉滨区山水上城HD-AKF281-0,GSM,109.046388,32.690555,宏站
ANK-HBSC-6000-017,XAGS30/41,6,安康市汉滨区山水上城HD-AKF281,227,52818,安康市汉滨区山水上城HD-AKF281-1,GSM,109.046388,32.690555,宏站
ANK-HBSC-6000-017,XAGS30/41,6,安康市汉滨区山水上城HD-AKF281,228,52819,安康市汉滨区山水上城HD-AKF281-2,GSM,109.046388,32.690555,宏站
ANK-HBSC-6000-012,XAGS30/41,184,安康市汉滨区香山乡三湾HG-AKM499,284,54994,安康市汉滨区香山乡三湾HG-AKM499-0,GSM,108.787222,32.644722,宏站
ANK-HBSC-6000-012,XAGS30/41,184,安康市汉滨区香山乡三湾HG-AKM499,548,54995,安康市汉滨区香山乡三湾HG-AKM499-1,GSM,108.787222,32.644722,宏站
ANK-HBSC-6000-012,XAGS30/41,184,安康市汉滨区香山乡三湾HG-AKM499,79,54996,安康市汉滨区香山乡三湾HG-AKM499-2,GSM,108.787222,32.644722,宏站
ANK-HBSC-6000-012,XAGS30/41,87,安康市汉滨隧道HG-AKM217,201,52174,安康市汉滨隧道HG-AKM217-0,GSM,109.001591,32.669884,宏站
ANK-HBSC-6000-008,XAGS30/41,64,安康汉阴观音河乡HG-AK531,104,53844,安康市汉阴县观音河乡合心村HG-AK531-0,GSM,108.5013889,32.98555556,宏站
ANK-HBSC-6000-005,XAGS30/41,17,安康市联合小学HG-AKM455,35,54554,安康市联合小学HG-AKM455-0,GSM,108.962222,32.710556,宏站
ANK-HBSC-6000-005,XAGS30/41,17,安康市联合小学HG-AKM455,36,54555,安康市联合小学HG-AKM455-1,GSM,108.962222,32.710556,宏站
ANK-HBSC-6000-005,XAGS30/41,17,安康市联合小学HG-AKM455,64,54556,安康市联合小学HG-AKM455-2,GSM,108.962222,32.710556,宏站
ANK-HBSC-6000-004,XAGS30/41,94,安康市兴安中路七号路农行HD-AKM582,392,55827,安康市兴安中路七号路农行HD-AKM582-0,GSM,109.019461,32.693241,宏站
ANK-HBSC-6000-004,XAGS30/41,94,安康市兴安中路七号路农行HD-AKM582,393,55828,安康市兴安中路七号路农行HD-AKM582-1,GSM,109.019461,32.693241,宏站
ANK-HBSC-6000-004,XAGS30/41,94,安康市兴安中路七号路农行HD-AKM582,404,55829,安康市兴安中路七号路农行HD-AKM582-2,GSM,109.019461,32.693241,宏站
ANK-HBSC-6000-017,XAGS30/41,84,安康市旬阳县磨河隧道AHG-AKM327,138,53276,安康市旬阳县磨河隧道AHG-AKM327-2,GSM,109.208347,32.698639,宏站
ANK-HBSC-6000-016,XAGS30/41,53,安康汉滨无线管理委员会HD-AK312,146,53121,安康市中医院HD-AK312-0,GSM,109.015606,32.683263,宏站
ANK-HBSC-6000-016,XAGS30/41,53,安康汉滨无线管理委员会HD-AK312,147,53122,安康市中医院HD-AK312-1,GSM,109.015606,32.683263,宏站
ANK-HBSC-6000-016,XAGS30/41,53,安康汉滨无线管理委员会HD-AK312,148,53123,安康市中医院HD-AK312-2,GSM,109.015606,32.683263,宏站
ANK-HBSC-6000-004,XAGS30/41,115,安康汉滨农行招待所DCS信源站HD-AKM694,108,56949,安康水西门拉远HD-AKM694-9,GSM,109.01891,32.69981,宏站
ANK-HBSC-6000-004,XAGS30/41,113,安康水政HG-AK104VP,457,51040,安康水政HG-AK104-0,GSM,109.014401,32.69115,宏站
ANK-HBSC-6000-004,XAGS30/41,113,安康水政HG-AK104VP,269,51041,安康水政HG-AK104-1,GSM,109.014401,32.69115,宏站
ANK-HBSC-6000-004,XAGS30/41,113,安康水政HG-AK104VP,270,51042,安康水政HG-AK104-2,GSM,109.014401,32.69115,宏站
ANK-HBSC-6000-004,XAGS30/41,113,安康水政HG-AK104VP,273,51043,安康水政HG-AK104-3,GSM,109.014401,32.69115,宏站
ANK-HBSC-6000-012,XAGS30/41,85,安康泰山庙HG-AK561,145,55610,安康泰山庙HG-AK561-0,GSM,108.915833,32.5525,宏站
ANK-HBSC-6000-012,XAGS30/41,114,安康檀树垭AHG-AK267,171,52671,安康檀树垭HG-AK267-0,GSM,108.878333,32.547222,宏站
ANK-HBSC-6000-012,XAGS30/41,114,安康檀树垭AHG-AK267,173,52672,安康檀树垭HG-AK267-1,GSM,108.878333,32.547222,宏站
ANK-HBSC-6000-012,XAGS30/41,114,安康檀树垭AHG-AK267,174,52670,安康檀树垭HG-AK267-2,GSM,108.878333,32.547222,宏站
ANK-HBSC-6000-005,XAGS30/41,207,安康王坡村HD-AKM102,402,51024,安康王坡村HD-AKM102-0,GSM,109.0413889,32.71416667,宏站
ANK-HBSC-6000-005,XAGS30/41,207,安康王坡村HD-AKM102,406,51025,安康王坡村HD-AKM102-1,GSM,109.0413889,32.71416667,宏站
ANK-HBSC-6000-016,XAGS30/41,100,安康五十一标HG-AKM108,100,51084,安康五十一标HG-AKM108-0,GSM,109.01327,32.67102,宏站
ANK-HBSC-6000-012,XAGS30/41,35,安康谢坪村HG-AK777,25,57770,安康谢坪村HG-AK777-0,GSM,108.946944,32.426388,宏站
ANK-HBSC-6000-012,XAGS30/41,35,安康谢坪村HG-AK777,101,57771,安康谢坪村HG-AK777-1,GSM,108.946944,32.426388,宏站
ANK-HBSC-6000-012,XAGS30/41,35,安康谢坪村HG-AK777,415,57772,安康谢坪村HG-AK777-2,GSM,108.946944,32.426388,宏站
ANK-HBSC-6000-012,XAGS30/41,9,安康许家台HG-AK478,94,54780,安康许家台HG-AK478-0,GSM,108.982222,32.658333,宏站
ANK-HBSC-6000-012,XAGS30/41,9,安康许家台HG-AK478,327,54781,安康许家台HG-AK478-1,GSM,108.982222,32.658333,宏站
ANK-HBSC-6000-012,XAGS30/41,9,安康许家台HG-AK478,328,54782,安康许家台HG-AK478-2,GSM,108.982222,32.658333,宏站
ANK-HBSC-6000-016,XAGS30/41,46,安康南环路HD-AKM096,44,50966,安康学院南7号楼信源站HD-AKM096-2,GSM,109.0316667,32.68305556,室分
ANK-HBSC-6000-016,XAGS30/41,46,安康南环路HD-AKM096,45,50963,安康学院南7号楼信源站HD-AKM096-3,GSM,109.032091,32.681741,室分
ANK-HBSC-6000-016,XAGS30/41,41,安康学院南HD-AKM346,109,53464,安康学院南HD-AKM346-1,GSM,109.029486,32.685972,室分
ANK-HBSC-6000-016,XAGS30/41,41,安康学院南HD-AKM346,17,53468,安康学院南HD-AKM346-4,GSM,109.029486,32.685972,室分
ANK-HBSC-6000-016,XAGS30/41,41,安康学院南HD-AKM346,111,53466,安康学院南HG-AKM346-2,GSM,109.029486,32.685972,室分
ANK-HBSC-6000-016,XAGS30/41,41,安康学院南HD-AKM346,112,53467,安康学院南HG-AKM346-3,GSM,109.029486,32.685972,室分
ANK-HBSC-6000-016,XAGS30/41,41,安康学院南HD-AKM346,2024,53469,安康学院南HG-AKM346-5,GSM,109.029486,32.685972,室分
ANK-HBSC-6000-006,XAGS29/56,163,安康旬阳3站HGD-AK165,346,58747,安康旬阳3站HD-AK874-0,GSM,109.366111,32.83333333,宏站
ANK-HBSC-6000-006,XAGS29/56,163,安康旬阳3站HGD-AK165,347,58748,安康旬阳3站HD-AK874-1,GSM,109.366111,32.83333333,宏站
ANK-HBSC-6000-006,XAGS29/56,163,安康旬阳3站HGD-AK165,348,58749,安康旬阳3站HD-AK874-2,GSM,109.366111,32.83333333,宏站
ANK-HBSC-6000-006,XAGS29/56,163,安康旬阳3站HGD-AK165,215,51651,安康旬阳3站HG-AK165-0,GSM,109.366111,32.83333333,宏站
ANK-HBSC-6000-006,XAGS29/56,163,安康旬阳3站HGD-AK165,216,51652,安康旬阳3站HG-AK165-1,GSM,109.366111,32.83333333,宏站
ANK-HBSC-6000-006,XAGS29/56,163,安康旬阳3站HGD-AK165,217,51653,安康旬阳3站HG-AK165-2,GSM,109.366111,32.83333333,宏站
ANK-HBSC-6000-006,XAGS29/56,1,安康旬阳3站西HG-AKF200,4,52007,安康旬阳3站西HG-AKF200-0,GSM,109.36375,32.83617,宏站
ANK-HBSC-6000-006,XAGS29/56,1,安康旬阳3站西HG-AKF200,7,52009,安康旬阳3站西HG-AKF200-2,GSM,109.36375,32.83617,宏站
ANK-HBSC-6000-021,XAGS29/56,24,安康旬阳白家坡HG-AK523,6,55230,安康旬阳白家坡HG-AK523-0,GSM,109.726388,32.923333,宏站
ANK-HBSC-6000-021,XAGS29/56,24,安康旬阳白家坡HG-AK523,7,55231,安康旬阳白家坡HG-AK523-1,GSM,109.726388,32.923333,宏站
ANK-HBSC-6000-021,XAGS29/56,24,安康旬阳白家坡HG-AK523,8,55232,安康旬阳白家坡HG-AK523-2,GSM,109.726388,32.923333,宏站
ANK-HBSC-6000-006,XAGS29/56,36,安康旬阳白柳镇白岩村HG-AKF351,165,3513,安康旬阳白柳镇白岩村HG-AKF351-0,GSM,109.34966,32.886651,宏站
ANK-HBSC-6000-006,XAGS29/56,36,安康旬阳白柳镇白岩村HG-AKF351,166,3514,安康旬阳白柳镇白岩村HG-AKF351-1,GSM,109.34966,32.886651,宏站
ANK-HBSC-6000-006,XAGS29/56,36,安康旬阳白柳镇白岩村HG-AKF351,167,3515,安康旬阳白柳镇白岩村HG-AKF351-2,GSM,109.34966,32.886651,宏站
ANK-HBSC-6000-006,XAGS29/56,97,安康旬阳白柳镇双庙垭村HG-AKF070,288,50707,安康旬阳白柳镇双庙垭村HG-AKF070-0,GSM,109.318055,32.878888,宏站
ANK-HBSC-6000-006,XAGS29/56,97,安康旬阳白柳镇双庙垭村HG-AKF070,289,50708,安康旬阳白柳镇双庙垭村HG-AKF070-1,GSM,109.318055,32.878888,宏站
ANK-HBSC-6000-006,XAGS29/56,97,安康旬阳白柳镇双庙垭村HG-AKF070,290,50709,安康旬阳白柳镇双庙垭村HG-AKF070-2,GSM,109.318055,32.878888,宏站
ANK-HBSC-6000-006,XAGS29/56,106,安康旬阳白柳镇唐家院村HG-AKF071,331,50717,安康旬阳白柳镇唐家院村HG-AKF071-0,GSM,109.276944,32.829722,宏站
ANK-HBSC-6000-006,XAGS29/56,106,安康旬阳白柳镇唐家院村HG-AKF071,332,50718,安康旬阳白柳镇唐家院村HG-AKF071-1,GSM,109.276944,32.829722,宏站
ANK-HBSC-6000-006,XAGS29/56,106,安康旬阳白柳镇唐家院村HG-AKF071,333,50719,安康旬阳白柳镇唐家院村HG-AKF071-2,GSM,109.276944,32.829722,宏站
ANK-HBSC-6000-006,XAGS29/56,35,安康旬阳白柳镇梯子岩村HG-AKF350,152,53503,安康旬阳白柳镇梯子岩村HG-AKF350-0,GSM,109.301187,32.901525,宏站
ANK-HBSC-6000-006,XAGS29/56,35,安康旬阳白柳镇梯子岩村HG-AKF350,154,53504,安康旬阳白柳镇梯子岩村HG-AKF350-1,GSM,109.301187,32.901525,宏站
ANK-HBSC-6000-006,XAGS29/56,105,安康旬阳白柳镇颜坪村HG-AKF102,328,1021,安康旬阳白柳镇颜坪村HG-AKF102-0,GSM,109.323055,32.788333,宏站
ANK-HBSC-6000-006,XAGS29/56,105,安康旬阳白柳镇颜坪村HG-AKF102,329,1022,安康旬阳白柳镇颜坪村HG-AKF102-1,GSM,109.323055,32.788333,宏站
ANK-HBSC-6000-006,XAGS29/56,105,安康旬阳白柳镇颜坪村HG-AKF102,330,1023,安康旬阳白柳镇颜坪村HG-AKF102-2,GSM,109.323055,32.788333,宏站
ANK-HBSC-6000-006,XAGS29/56,59,安康旬阳草坪HG-AK350,16,53500,安康旬阳草坪HG-AK350-0,GSM,109.3238889,32.82583333,宏站
ANK-HBSC-6000-006,XAGS29/56,59,安康旬阳草坪HG-AK350,145,53501,安康旬阳草坪HG-AK350-1,GSM,109.3238889,32.82583333,宏站
ANK-HBSC-6000-006,XAGS29/56,59,安康旬阳草坪HG-AK350,148,53502,安康旬阳草坪HG-AK350-2,GSM,109.3238889,32.82583333,宏站
ANK-HBSC-6000-006,XAGS29/56,71,旬阳老榕树DCS信源站HD-AKM477,268,54776,安康旬阳城关镇刘店铺拉远HG-AKM477-1,GSM,109.346111,32.809722,宏站
ANK-HBSC-6000-006,XAGS29/56,75,安康旬阳城关镇龙头村HG-AKM552,191,55524,安康旬阳城关镇龙头村HG-AKM552-0,GSM,109.439722,32.826111,宏站
ANK-HBSC-6000-006,XAGS29/56,75,安康旬阳城关镇龙头村HG-AKM552,511,55525,安康旬阳城关镇龙头村HG-AKM552-1,GSM,109.439722,32.826111,宏站
ANK-HBSC-6000-006,XAGS29/56,75,安康旬阳城关镇龙头村HG-AKM552,512,55526,安康旬阳城关镇龙头村HG-AKM552-2,GSM,109.439722,32.826111,宏站
ANK-HBSC-6000-006,XAGS29/56,26,安康旬阳城关镇小河北周家沟安置点HG-AKF267,83,52677,安康旬阳城关镇小河北周家沟安置点HG-AKF267-0,GSM,109.376562,32.834187,宏站
ANK-HBSC-6000-006,XAGS29/56,26,安康旬阳城关镇小河北周家沟安置点HG-AKF267,86,52678,安康旬阳城关镇小河北周家沟安置点HG-AKF267-1,GSM,109.376562,32.834187,宏站
ANK-HBSC-6000-006,XAGS29/56,26,安康旬阳城关镇小河北周家沟安置点HG-AKF267,90,52679,安康旬阳城关镇小河北周家沟安置点HG-AKF267-2,GSM,109.376562,32.834187,宏站
ANK-HBSC-6000-006,XAGS29/56,90,安康旬阳城关镇鸭沟HG-AKM785,260,57854,安康旬阳城关镇鸭沟HG-AKM785-0,GSM,109.3719444,32.84722222,宏站
ANK-HBSC-6000-006,XAGS29/56,90,安康旬阳城关镇鸭沟HG-AKM785,261,57855,安康旬阳城关镇鸭沟HG-AKM785-1,GSM,109.3719444,32.84722222,宏站
ANK-HBSC-6000-006,XAGS29/56,90,安康旬阳城关镇鸭沟HG-AKM785,262,57856,安康旬阳城关镇鸭沟HG-AKM785-2,GSM,109.3719444,32.84722222,宏站
ANK-HBSC-6000-021,XAGS29/56,97,安康旬阳赤岩金盆湾HG-AKM402,174,54024,安康旬阳赤岩金盆湾HG-AKM402-0,GSM,109.515277,32.617777,宏站
ANK-HBSC-6000-021,XAGS29/56,97,安康旬阳赤岩金盆湾HG-AKM402,395,54025,安康旬阳赤岩金盆湾HG-AKM402-1,GSM,109.515277,32.617777,宏站
ANK-HBSC-6000-021,XAGS29/56,97,安康旬阳赤岩金盆湾HG-AKM402,396,54026,安康旬阳赤岩金盆湾HG-AKM402-2,GSM,109.515277,32.617777,宏站
ANK-HBSC-6000-021,XAGS29/56,75,安康旬阳水磨河口HG-AKM543,230,55435,安康旬阳赤岩连桥村拉远HG-AKM543-5,GSM,109.591666,32.624722,宏站
ANK-HBSC-6000-021,XAGS29/56,134,安康旬阳赤岩拉远HG-AK342,414,3421,安康旬阳赤岩镇马保村拉远HG-AK342-1,GSM,109.579444,32.669444,宏站
ANK-HBSC-6000-021,XAGS29/56,134,安康旬阳赤岩拉远HG-AK342,172,53427,安康旬阳赤岩镇马保村拉远HG-AK342-7,GSM,109.579444,32.669444,宏站
ANK-HBSC-6000-021,XAGS29/56,134,安康旬阳赤岩拉远HG-AK342,173,53423,安康旬阳赤岩镇闵家河村拉远HG-AK342-3,GSM,109.538611,32.610555,宏站
ANK-HBSC-6000-021,XAGS29/56,134,安康旬阳赤岩拉远HG-AK342,306,53426,安康旬阳赤岩镇闵家河村拉远HG-AK342-4,GSM,109.538824,32.610844,宏站
ANK-HBSC-6000-021,XAGS29/56,134,安康旬阳赤岩拉远HG-AK342,413,3422,安康旬阳赤岩镇闵家河村拉远HG-AK342-5,GSM,109.538824,32.610844,宏站
ANK-HBSC-6000-006,XAGS29/56,61,安康旬阳大岭铺HG-AK344,115,53440,安康旬阳大岭铺HG-AK344-0,GSM,109.2325,32.930277,宏站
ANK-HBSC-6000-006,XAGS29/56,61,安康旬阳大岭铺HG-AK344,116,53441,安康旬阳大岭铺HG-AK344-1,GSM,109.2325,32.930277,宏站
ANK-HBSC-6000-006,XAGS29/56,61,安康旬阳大岭铺HG-AK344,213,53442,安康旬阳大岭铺HG-AK344-2,GSM,109.2325,32.930277,宏站
ANK-HBSC-6000-006,XAGS29/56,272,安康旬阳单寨HG-AKM124,456,51244,安康旬阳单寨HG-AKM124-0,GSM,109.237777,32.855277,宏站
ANK-HBSC-6000-006,XAGS29/56,272,安康旬阳单寨HG-AKM124,137,51245,安康旬阳单寨HG-AKM124-1,GSM,109.237777,32.855277,宏站
ANK-HBSC-6000-006,XAGS29/56,139,安康旬阳党家坝HG-AK690,161,56901,安康旬阳党家坝HG-AK690-0,GSM,109.3438889,32.83138889,宏站
ANK-HBSC-6000-006,XAGS29/56,139,安康旬阳党家坝HG-AK690,162,56902,安康旬阳党家坝HG-AK690-1,GSM,109.3438889,32.83138889,宏站
